Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	WithinTime
10-Apr-13	sub2306	2306	2	1	111	2	2	1	5	6	1	1	1	0.06592	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	112	2	2	5	3	3	0	2	1	0.0957	0	0.5	0	25	87	68	0
10-Apr-13	sub2306	2306	2	1	113	2	2	6	1	2	0	2	0	0.47527	1	0.5	0	26	67	88	0
10-Apr-13	sub2306	2306	2	1	114	2	2	6	1	2	0	2	0	0.41687	1	0.5	0	26	67	88	0
10-Apr-13	sub2306	2306	2	1	115	2	2	4	2	2	1	1	0	0.09287	0	0.5	0	24	82	83	0
10-Apr-13	sub2306	2306	2	1	116	2	2	4	2	2	1	2	1	0.02899	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	117	2	2	5	3	3	0	2	1	0.12699	0	0.5	0	25	87	68	0
10-Apr-13	sub2306	2306	2	1	118	2	2	3	6	6	0	1	0	0.36566	1	0.5	0	23	64	89	0
10-Apr-13	sub2306	2306	2	1	119	2	2	6	1	2	1	1	0	0.44121	0	0.5	0	26	85	86	0
10-Apr-13	sub2306	2306	2	1	120	2	2	4	2	2	1	2	1	0.14561	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	121	2	2	6	1	2	0	2	0	0.48637	1	0.5	0	26	67	88	0
10-Apr-13	sub2306	2306	2	1	122	2	2	2	4	3	1	2	1	0.47566	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	123	2	2	2	4	3	1	2	1	0.42316	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	124	2	2	6	1	2	1	1	0	0.07486	0	0.5	0	26	85	86	0
10-Apr-13	sub2306	2306	2	1	125	2	2	4	2	2	1	2	1	0.44402	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	126	2	2	4	2	2	1	2	1	0.38696	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	127	2	2	5	3	3	0	1	0	0.02105	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	128	2	2	3	6	6	1	2	0	0.43699	0	0.5	0	23	82	83	0
10-Apr-13	sub2306	2306	2	1	129	2	2	5	3	3	0	1	0	0.45044	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	130	2	2	6	1	2	0	2	0	0.45608	1	0.5	0	26	67	88	0
10-Apr-13	sub2306	2306	2	1	131	2	2	2	4	3	1	2	1	0.4893	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	132	2	2	5	3	3	0	2	1	0.41017	0	0.5	0	25	87	68	0
10-Apr-13	sub2306	2306	2	1	133	2	2	4	2	2	0	2	0	0.41634	1	0.5	0	24	64	89	0
10-Apr-13	sub2306	2306	2	1	134	2	2	6	1	2	1	2	1	0.47324	1	0.5	0	26	65	66	0
10-Apr-13	sub2306	2306	2	1	135	2	2	6	1	2	0	2	0	0.45058	1	0.4	1	26	67	51	0
10-Apr-13	sub2306	2306	2	1	136	2	2	2	4	3	1	2	1	0.48994	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	137	2	2	3	6	6	1	1	1	0.4687	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	138	2	2	2	4	3	1	2	1	0.40754	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	139	2	2	1	5	6	1	1	1	0.04488	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	140	2	2	4	2	2	1	2	1	0.4422	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	141	2	2	5	3	3	0	1	0	0.46646	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	142	2	2	1	5	6	1	1	1	0.04685	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	143	2	2	1	5	6	1	1	1	0.45092	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	144	2	2	3	6	6	0	1	0	0.49317	1	0.5	0	23	64	89	0
10-Apr-13	sub2306	2306	2	1	145	2	2	1	5	6	1	1	1	0.02086	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	146	2	2	1	5	6	1	1	1	0.36212	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	147	2	2	6	1	2	1	2	1	0.00361	1	0.5	0	26	65	66	0
